timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
36.229204416275024,7.520844377840215,82.69992512629774,33.90768054247402,438.52587034763326,0.4263343558957563,18.508425878465403,14.513688523292668,63,106.33060376115911,13.813230165723695,35.54950189590454
36.2952561378479,4.887117109017037,70.53528157114425,50.57393680730915,436.24530018025854,0.6407067949081534,10.720823593360702,0.0,63,106.1334056631107,13.925698909963081,35.61555361747742
36.36031723022461,2.1327077551815585,0.0,45.98567517317652,417.71250366278946,0.6134879603385059,12.817417601030074,32.85798654574466,63,105.93987885965583,14.033528355721371,35.680614709854126
36.42646765708923,4.078489227099512,54.01839628921738,45.86502595118444,434.0938341438349,1.4431217446030926,29.000558199096993,11.021682057483984,64,107.42230759380203,14.133642539113216,35.74676513671875
36.49212074279785,2.1599867512078665,45.362037893996046,23.940076105685126,435.43285072950454,1.4475732336572398,5.099646766924236,37.602873648446696,64,107.2253757383861,14.13549068739542,35.81241822242737
36.57321834564209,2.7787197825759797,0.0,20.958672954148042,454.9653268351756,1.5125079062485447,0.0,0.0,64,106.98311134225432,14.13904067797753,35.893515825271606
36.639106035232544,4.4651468611496945,50.495954175586036,3.0289721226493755,440.3238401133271,1.4638330663875028,14.214781608323882,0.0,64,106.78708834569305,14.141128618976465,35.95940351486206
36.70406794548035,0.0,0.0,0.0,0.0,0.0,28.636806978467487,5.311566864119621,64,106.59452164349372,14.145258646564812,36.02436542510986
36.78550434112549,6.637996328015707,30.425443411187473,0.0,431.6730902306056,1.2627669021419285,29.27965037191727,9.015964980688851,64,106.35409840954205,14.039707108885759,36.105801820755005
36.851757764816284,7.416402778645129,35.81901408540804,0.0,439.9865430975843,1.472872319730475,31.466423501012205,11.210877855108047,64,106.15929822206135,14.141880365126731,36.1720552444458
36.91714835166931,0.0,74.09327888803874,18.449275182157564,0.0,0.0,35.258836318201304,6.029102383795975,64,105.96773342903032,14.136686525350493,36.23744583129883
